file,left1,top1,right1,bottom1,left2,top2,right2,bottom2,left3,top3,right3,bottom3,left4,top4,right4,bottom4
3dc73486-dbf7-4b9d-9e26-fb24848b16a2.png,724.0,622.0,849.0,738.0,,,,,,,,,,,,
3eb19434-abba-4221-bc02-545d97b9a093.png,328.0,315.0,437.0,491.0,592.0,367.0,694.0,504.0,,,,,,,,
3f2b878e-9e3b-410b-a739-b43d81b98692.png,200.0,372.0,389.0,614.0,566.0,583.0,681.0,656.0,,,,,,,,
5620c301-4fee-478e-bdb0-124a00010443.png,231.0,263.0,271.0,321.0,248.0,529.0,373.0,665.0,,,,,,,,
575014d8-3cea-4d15-9c5b-5b7323131fca.png,181.0,436.0,286.0,526.0,,,,,,,,,,,,
5759f979-a582-4eea-8056-cc17c85bb984.png,786.0,766.0,866.0,841.0,,,,,,,,,,,,
57a82f17-448b-411d-81e2-2f40e84510be.png,335.0,609.0,427.0,696.0,,,,,,,,,,,,
5893d5cd-50f1-402a-a8ad-55a49f0f5ebf.png,297.0,196.0,425.0,312.0,244.0,399.0,394.0,608.0,,,,,,,,
5b924690-7a86-49b8-b36e-1d12d5f4fff6.png,213.0,525.0,333.0,593.0,,,,,,,,,,,,
5b9dbcce-4621-4180-bd1d-805b3ce9d7e0.png,759.0,604.0,862.0,700.0,,,,,,,,,,,,
5c50e664-6bcd-4c92-b4d7-aa6a6fb1f46e.png,706.0,474.0,810.0,624.0,,,,,,,,,,,,
5ca7b965-3241-4b44-b6cb-32ad06bcca84.png,318.0,255.0,438.0,367.0,,,,,,,,,,,,
5dbb418a-7dc7-4ceb-a3f0-956b28b39734.png,696.0,467.0,802.0,562.0,,,,,,,,,,,,
5dd4d7bf-e9d6-4660-aa90-c405ac7dc453.png,160.0,643.0,309.0,721.0,,,,,,,,,,,,
5e36040b-0804-4c66-a879-32afdacf18ce.png,344.0,550.0,459.0,694.0,,,,,,,,,,,,
61d1d633-b916-4c45-bdd4-cbd800153f00.png,659.0,572.0,803.0,707.0,,,,,,,,,,,,
62bfeec8-bc21-4903-adf0-5aeff23ede5b.png,225.0,420.0,308.0,503.0,,,,,,,,,,,,
646917f3-2303-43ef-acac-37470021e91f.png,214.0,479.0,334.0,556.0,,,,,,,,,,,,
64dd81eb-6c14-431b-ad5f-520297c62f97.png,719.0,412.0,803.0,481.0,,,,,,,,,,,,
68abf087-9790-4441-b12d-75ebc081ca4b.png,739.0,478.0,862.0,594.0,,,,,,,,,,,,
6a82ef54-9e27-4c55-afba-47298ad088c9.png,236.0,512.0,349.0,602.0,,,,,,,,,,,,
6c0341ef-950c-45c1-9009-777d893e8060.png,726.0,571.0,854.0,693.0,136.0,575.0,347.0,697.0,,,,,,,,
6c490407-f039-4eaf-94c8-1bff41b09f6c.png,697.0,627.0,838.0,802.0,188.0,621.0,346.0,767.0,188.0,516.0,247.0,562.0,,,,
6d13500d-05ee-4f4f-bc08-aeda019858fe.png,219.0,393.0,368.0,542.0,311.0,193.0,411.0,271.0,680.0,428.0,818.0,542.0,,,,
6d9912ad-e56b-4ff3-931e-75b39df49c0f.png,214.0,515.0,310.0,601.0,,,,,,,,,,,,
6dc49720-b500-4b82-8909-08bc243ea4df.png,186.0,421.0,329.0,564.0,,,,,,,,,,,,
6e32b376-5740-4565-abd0-b41035f7db64.png,313.0,426.0,450.0,513.0,,,,,,,,,,,,
6f37008d-c8a4-45b0-a1cd-7b215df62cfc.png,246.0,498.0,340.0,559.0,,,,,,,,,,,,
6f4c4632-50d2-4ba9-8a75-0c651f66a096.png,212.0,482.0,425.0,649.0,565.0,499.0,688.0,616.0,,,,,,,,
6f558e12-6030-4774-a18f-e7e7f5618bdb.png,263.0,294.0,371.0,398.0,,,,,,,,,,,,
7181705d-bd1b-4896-94e6-0cc4d7562d56.png,157.0,594.0,300.0,717.0,,,,,,,,,,,,
71c7d986-b660-4df2-9c2c-a346d0aa7f03.png,404.0,537.0,472.0,653.0,,,,,,,,,,,,
74bf0245-0e19-45d6-9f31-65eaff09fb8a.png,635.0,624.0,778.0,752.0,271.0,576.0,390.0,667.0,,,,,,,,
76c091fb-7149-448c-bf1d-ae3320317b33.png,259.0,147.0,384.0,240.0,,,,,,,,,,,,
77c809fd-1fb7-4dae-a0e6-33408425eb92.png,680.0,379.0,822.0,517.0,,,,,,,,,,,,
77e922f5-6c41-4885-9e1a-f5e50c24d2ca.png,359.0,444.0,450.0,553.0,,,,,,,,,,,,
7b4f5dc1-3585-4cf8-83f9-39df3101feb4.png,250.0,334.0,358.0,427.0,,,,,,,,,,,,
7d5f828f-5c6a-4898-a64f-8364339f35cd.png,671.0,449.0,805.0,548.0,,,,,,,,,,,,
7dc823e0-f7c6-42b3-8035-553aeda2a2e5.png,738.0,444.0,837.0,520.0,171.0,400.0,373.0,615.0,,,,,,,,
8e52b303-1920-4d5d-8487-d86fb4e3e315.png,670.0,207.0,771.0,292.0,,,,,,,,,,,,
aac0f44c-3942-460a-8d75-ece0ac88ab0f.png,762.0,523.0,835.0,617.0,,,,,,,,,,,,
ab940f3f-3e24-4923-9907-17b3507157be.png,155.0,289.0,278.0,421.0,683.0,474.0,788.0,597.0,,,,,,,,
ad410976-c87b-444f-abd7-36b1292d680b.png,247.0,494.0,399.0,695.0,589.0,657.0,702.0,797.0,,,,,,,,
ad800121-7222-4b35-abbd-72889217ce37.png,631.0,503.0,770.0,665.0,335.0,451.0,469.0,589.0,,,,,,,,
add35dae-274e-4e32-acd7-babdcb3e390f.png,183.0,387.0,388.0,491.0,635.0,416.0,766.0,515.0,,,,,,,,
af0cb664-287b-47b7-b7f6-55518a510ebf.png,680.0,505.0,793.0,648.0,,,,,,,,,,,,
afe73151-621d-439f-a42f-b970900e2bfa.png,286.0,405.0,431.0,511.0,,,,,,,,,,,,
b011429a-7f44-413c-af22-93b110e9710b.png,247.0,246.0,327.0,337.0,590.0,376.0,775.0,470.0,,,,,,,,
b26151b2-5f68-4af1-9730-4d608dfde81a.png,388.0,402.0,511.0,531.0,667.0,336.0,851.0,532.0,,,,,,,,
b2753475-d0b2-4dde-8a7b-311e1db27397.png,594.0,143.0,721.0,292.0,701.0,651.0,868.0,861.0,,,,,,,,
b4857f8b-e6af-44da-84d3-ba3608ca7cb2.png,254.0,392.0,375.0,539.0,,,,,,,,,,,,
b6019839-752f-4db1-bf83-f5460472deb1.png,739.0,465.0,859.0,579.0,,,,,,,,,,,,
b84fca75-6c3f-4026-b65f-c9130c409e4d.png,373.0,378.0,495.0,512.0,,,,,,,,,,,,
b95ddea5-0c01-4b30-817a-e3daa23c723a.png,652.0,546.0,728.0,618.0,253.0,148.0,436.0,349.0,583.0,158.0,744.0,401.0,,,,
bc34f68f-0c2b-4e9e-be5e-377f531a1207.png,654.0,515.0,782.0,660.0,,,,,,,,,,,,
d5d46405-ff85-46fa-9c3b-2c21ad366f76.png,709.0,534.0,805.0,599.0,,,,,,,,,,,,
d7ba9479-e67a-44dd-8a2b-8a6bea055e72.png,728.0,472.0,856.0,568.0,,,,,,,,,,,,
db8433df-a208-4416-a35d-d131d8e334e3.png,278.0,528.0,409.0,593.0,,,,,,,,,,,,
e078fb2c-acf6-43bf-8cd0-540bbb460947.png,373.0,215.0,503.0,358.0,,,,,,,,,,,,
e5bff349-8b02-4c62-8c64-b32344fa690c.png,666.0,96.0,799.0,238.0,138.0,123.0,369.0,301.0,,,,,,,,
e6063bd8-e46c-4430-a63c-03adc37511f7.png,236.0,469.0,341.0,578.0,,,,,,,,,,,,
e6dc5d04-2f76-425f-99d7-cae3aa095122.png,280.0,458.0,410.0,590.0,628.0,331.0,724.0,473.0,,,,,,,,
e7a47a98-2dd9-45af-9818-1ebd88cfb700.png,184.0,603.0,349.0,727.0,703.0,627.0,824.0,730.0,,,,,,,,
e81a17d3-0c93-47fd-8cab-4ca7914ad86e.png,223.0,448.0,363.0,742.0,772.0,473.0,831.0,580.0,,,,,,,,
ea3f3fb8-d6dc-41c8-9bdf-a67b43570477.png,311.0,559.0,456.0,669.0,,,,,,,,,,,,
03e4827c-7338-4de3-9ac6-8831ba5637e9.png,310.0,388.0,450.0,521.0,,,,,,,,,,,,
0409b97f-7673-42e2-9943-0656c6aaca69.png,574.0,171.0,685.0,254.0,,,,,,,,,,,,
0488a028-fb77-46e1-85fb-f0b86cf57fee.png,241.0,452.0,364.0,522.0,,,,,,,,,,,,
05744f1d-2fa5-41ce-85d3-3df6a7302064.png,701.0,265.0,793.0,330.0,,,,,,,,,,,,
1497c967-d7c7-4c43-abd0-66a71e68e66f.png,646.0,645.0,788.0,779.0,,,,,,,,,,,,
1d247b6c-0687-40bf-839e-fd30e01c585d.png,776.0,337.0,841.0,406.0,,,,,,,,,,,,
29cfef18-40c3-489f-adcf-05bd93765b9d.png,240.0,640.0,368.0,745.0,,,,,,,,,,,,
3036ca10-8d42-4749-81e2-8ed235a6a567.png,226.0,481.0,369.0,616.0,,,,,,,,,,,,
30d44656-0af9-4870-b43c-f83de6cd8f2e.png,569.0,149.0,700.0,255.0,,,,,,,,,,,,
c059ced8-e99a-4fff-a734-b01cae2491bb.png,295.0,419.0,399.0,515.0,,,,,,,,,,,,
